title;artist;album;isrc;addedDate;addedBy;duration;url
"Karma Chameleon - Remastered 2002";"Culture Club";"Colour By Numbers";GBAAA0201011;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;253s;https://open.spotify.com/track/2wSAWEYUHkt92X4SBAPqZE
"Girls Just Want to Have Fun";"Cyndi Lauper";"She's So Unusual";USSM18300548;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;238s;https://open.spotify.com/track/4y1LsJpmMti1PfRQV9AWWe
"She Bop";"Cyndi Lauper";"She's So Unusual";USSM18300651;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;229s;https://open.spotify.com/track/2FAL6hxj5Qxuj0kWOkEOsF
"Whip It";DEVO;"Freedom of Choice";USWB10000035;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;161s;https://open.spotify.com/track/4sscDOZCkbLSlDqcCgUJnX
Summertime;"DJ Jazzy Jeff & The Fresh Prince";Homebase;USJI19100002;"2022-05-30 00:15";sj1bdpnkh9q3knr3ss718da1d;271s;https://open.spotify.com/track/20XdEFyaUR9C7aDIdq2OAd
"Cake By The Ocean";DNCE;DNCE;USUM71514637;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;219s;https://open.spotify.com/track/76hfruVvmfQbw0eYn1nmeC
"Jingle Bell Rock - Daryl's Version";"Daryl Hall & John Oates";"Jingle Bell Rock";USRC10900416;"2021-12-21 23:00";sj1bdpnkh9q3knr3ss718da1d;126s;https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
"You Make My Dreams (Come True)";"Daryl Hall & John Oates";Voices;USRC10301828;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;191s;https://open.spotify.com/track/4o6BgsqLIBViaGVbx5rbRk
"Let's Dance - 2018 Remaster";"David Bowie";"Let's Dance (2018 Remaster)";USJT11700482;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;458s;https://open.spotify.com/track/3ix6K4wZY29bCujrSznwFZ
"Young Americans - 2016 Remaster";"David Bowie";"Young Americans (2016 Remaster)";USJT11600045;"2021-07-07 20:27";sj1bdpnkh9q3knr3ss718da1d;314s;https://open.spotify.com/track/7uPmQttafLiJyju14JREY4
"California Girls";"David Lee Roth";"Crazy from the Heat";USWB10102431;"2022-05-30 00:15";sj1bdpnkh9q3knr3ss718da1d;172s;https://open.spotify.com/track/4H3vuLX59XPqdtTpIesGyS
"Yankee Rose";"David Lee Roth";"Eat 'Em and Smile";USWB10101440;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/5Fh5nmTu6TEk0ze8QAU7og
"You Spin Me Round (Like a Record)";"Dead Or Alive";Youthquake;GBBBM8502013;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;200s;https://open.spotify.com/track/7uHO4AmKtyGa5v5fsElGoC
"Groove Is in the Heart";Deee-Lite;"Rhino Hi-Five: Deee-Lite";USEE19687204;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;232s;https://open.spotify.com/track/2UVLuddklEVak5PXgC7baA
"Highway Star";"Deep Purple";"Machine Head";USWB19901165;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;369s;https://open.spotify.com/track/4gVTozEmzwAUXpwj3jEetX
"Space Truckin'";"Deep Purple";"Machine Head";USWB19903565;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;274s;https://open.spotify.com/track/44lAQJzaUI6hcpHEFqp2mJ
Photograph;"Def Leppard";Pyromania;GBF088300067;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;248s;https://open.spotify.com/track/18URo35acNKRTHfEdjTcGn
"Pour Some Sugar On Me - Remastered 2017";"Def Leppard";"Hysteria (Super Deluxe)";GBUM71701307;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;267s;https://open.spotify.com/track/0PdM2a6oIjqepoEfcJo0RO
"Roll To Me";"Del Amitri";Twisted;GBAAM9500007;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;132s;https://open.spotify.com/track/7LF0YY1gON8rBECsyEs0Wb
Layla;"Derek & The Dominos";"Layla And Other Assorted Love Songs (Remastered 2010)";GBUM71028890;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;424s;https://open.spotify.com/track/2kkvB3RNRzwjFdGhaUA0tz
"You Gotta Be";Des'ree;"I Ain't Movin'";GBBBN0009325;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;245s;https://open.spotify.com/track/6CU0zWIWVTEnmWpSjVHM93
"Come On Eileen";"Dexys Midnight Runners";"Too Rye Ay";GBF088200006;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;287s;https://open.spotify.com/track/3MrWxJaD2AT0W9DjWF64Vm
"Upside Down";"Diana Ross";Diana;USMO18000379;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;246s;https://open.spotify.com/track/3pbtBomO4Zt5gGiqsYeiBH
"Sultans of Swing";"Dire Straits";"Dire Straits";GBF089601041;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;350s;https://open.spotify.com/track/6cr6UDpkjEaMQ80OjWqEBQ
"Walk of Life";"Dire Straits";"Brothers in Arms";GBF088500675;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;252s;https://open.spotify.com/track/423o3ZHIaBtGXyhF1uH41a
"Days Go By";"Dirty Vegas";"Dirty Vegas";GBAYE0102335;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;432s;https://open.spotify.com/track/2RLpFEf6d0708O7Bqhjyxg
"9 to 5";"Dolly Parton";"9 To 5 And Odd Jobs";USRN19400384;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;162s;https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG
"All She Wants To Do Is Dance";"Don Henley";"Building The Perfect Beast";USGF18502607;"2021-11-24 23:07";sj1bdpnkh9q3knr3ss718da1d;269s;https://open.spotify.com/track/4yCRCEAfCMRyqCpBSd0qDp
"The Boys Of Summer";"Don Henley";"Building The Perfect Beast";USGF18502601;"2022-05-30 00:15";sj1bdpnkh9q3knr3ss718da1d;289s;https://open.spotify.com/track/4gvea7UlDkAvsJBPZAd4oB
"Break My Heart";"Dua Lipa";"Break My Heart";GBAHT1901303;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;222s;https://open.spotify.com/track/1raaNykBg1bDnWENUiglUA
"Don't Start Now";"Dua Lipa";"Don't Start Now";GBAHT1901121;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;183s;https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
"Hungry Like the Wolf - 2009 Remaster";"Duran Duran";"Rio (Collector's Edition)";GBAYE0901090;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;221s;https://open.spotify.com/track/39lSeqnyjZJejRuaREfyLL
"Hotel California - 2013 Remaster";Eagles;"Hotel California (2013 Remaster)";USEE11300353;"2022-01-14 04:43";sj1bdpnkh9q3knr3ss718da1d;391s;https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
"Life in the Fast Lane - 2013 Remaster";Eagles;"Hotel California (2013 Remaster)";USEE11300355;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;286s;https://open.spotify.com/track/6gXrEUzibufX9xYPk3HD5p
"Take It Easy - 2013 Remaster";Eagles;"Eagles (2013 Remaster)";USEE11300314;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/4yugZvBYaoREkJKtbG08Qr
"Let's Groove";"Earth, Wind & Fire";Raise!;USSM18100641;"2021-11-09 02:15";sj1bdpnkh9q3knr3ss718da1d;339s;https://open.spotify.com/track/3koCCeSaVUyrRo3N2gHrd8
September;"Earth, Wind & Fire";September;USSM17800845;"2021-09-24 01:33";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/7Cuk8jsPPoNYQWXK9XRFvG
"Bad Habits";"Ed Sheeran";"Bad Habits";GBAHS2100318;"2022-07-14 00:34";sj1bdpnkh9q3knr3ss718da1d;231s;https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
"Castle on the Hill";"Ed Sheeran";"÷ (Deluxe)";GBAHS1600462;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;261s;https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
"I Don't Care (with Justin Bieber)";"Ed Sheeran, Justin Bieber";"I Don't Care (with Justin Bieber)";GBAHS1900672;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;220s;https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
"Two Tickets to Paradise";"Eddie Money";"Eddie Money";USSM17700223;"2021-06-17 19:17";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/22CIOfLZB9z8He7WgHYAgH
"Drivin' My Life Away";"Eddie Rabbitt";"All Time Greatest Hits";USWB19900954;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;195s;https://open.spotify.com/track/3PJ9yQv8IUmLx24KFvaVEI
"I Love a Rainy Night";"Eddie Rabbitt";"All Time Greatest Hits";USWB19900953;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;191s;https://open.spotify.com/track/0zvNHIL7ci0ZzIoWU6RO2u
"Hold On Tight";"Electric Light Orchestra";Time;USSM18100353;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;187s;https://open.spotify.com/track/6yBbmHFTxihIDFAerzDMGi
"Mr. Blue Sky";"Electric Light Orchestra";"Out of the Blue";USSM17200399;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;303s;https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp
"Grandma Got Run over by a Reindeer";"Elmo & Patsy";"Grandma Got Run Over By A Reindeer";USSM18400733;"2021-12-21 23:00";sj1bdpnkh9q3knr3ss718da1d;206s;https://open.spotify.com/track/49iHYFjT5yO6WEw6KerX9o
"Crocodile Rock";"Elton John";"Don't Shoot Me I'm Only The Piano Player";GBAMB7200001;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/6WCeFNVAXUtNczb7lqLiZU
"I'm Still Standing";"Elton John";"Too Low For Zero";GBALX8300190;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;183s;https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2
"Step Into Christmas";"Elton John";"Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe)";GBAMB9500053;"2021-12-21 23:00";sj1bdpnkh9q3knr3ss718da1d;272s;https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
"Cold Heart - PNAU Remix";"Elton John, Dua Lipa, PNAU";"Cold Heart (PNAU Remix)";GBUM72104705;"2022-06-19 17:38";sj1bdpnkh9q3knr3ss718da1d;203s;https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
"Burning Love";"Elvis Presley";"Elvis (Fool)";USRC18705934;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;170s;https://open.spotify.com/track/7zMUCLm1TN9o9JlLISztxO
"Promised Land";"Elvis Presley";"Promised Land";USRC17301886;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;174s;https://open.spotify.com/track/0SSKHTfyUmL8JUQtfpKcfB
"Viva Las Vegas";"Elvis Presley";"Elvis' Gold Records, Vol. 4";USRC16301778;"2022-04-05 07:45";sj1bdpnkh9q3knr3ss718da1d;145s;https://open.spotify.com/track/5Q7ayTarb9Tpmkik5cVMug
"A Little Less Conversation - JXL Radio Edit Remix";"Elvis Presley, Junkie XL";"Elvis 30 #1 Hits";USRC10200288;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;213s;https://open.spotify.com/track/7FNIEfhhBlzsZFxCwI5Nwh
"A Little Respect";Erasure;"The Innocents";GBAJH0000207;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;213s;https://open.spotify.com/track/2RVQIq7bLi4Eu6xHPyQ46t
"The Final Countdown";Europe;"The Final Countdown (Expanded Edition)";USSM18600196;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;310s;https://open.spotify.com/track/3MrRksHupTVEQ7YbA0FsZK
"Would I Lie to You? - Remastered Version";"Eurythmics, Annie Lennox, Dave Stewart";"Be Yourself Tonight";GBARL0300616;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;268s;https://open.spotify.com/track/1lJZSsMoWEbrgaY6CxPMf8
"The Way";Fastball;"All The Pain Money Can Buy";USHR19713001;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;257s;https://open.spotify.com/track/7IsEXPk6qqt30FfQv4SZMa
"Praise You - Radio Edit";"Fatboy Slim";"The Greatest Hits: Why Try Harder";GBBMQ0600005;"2021-09-24 01:33";sj1bdpnkh9q3knr3ss718da1d;228s;https://open.spotify.com/track/21RDsw7wzUJNl2FbWTgEfJ
"Who Are You";"Fifth Harmony";"Better Together";USSM11305322;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/6SghBI1kud4USU9UAJkWR9
"She Drives Me Crazy";"Fine Young Cannibals";"The Raw & The Cooked";USRH10901907;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;216s;https://open.spotify.com/track/4d6eqRtpDX7tydHJGDZUBQ
HandClap;"Fitz and The Tantrums";"Fitz and The Tantrums (Deluxe Edition)";USAT21600408;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;193s;https://open.spotify.com/track/4qRaZYiaOsSvWC7VgcxrI0
"The Walker";"Fitz and The Tantrums";"More Than Just a Dream (Deluxe Edition)";USAT21300240;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;233s;https://open.spotify.com/track/0Nk7bSn0MItonkR0GNs3mj
"Go Your Own Way - 2004 Remaster";"Fleetwood Mac";"Rumours (Super Deluxe)";USWB11301114;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;224s;https://open.spotify.com/track/4xh7W7tlNMIczFhupCPniY
"You Make Loving Fun - 2004 Remaster";"Fleetwood Mac";"Rumours (Super Deluxe)";USWB11301117;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/55mQhobuwtY7lfLAXylg1k
Cruise;"Florida Georgia Line";"Here's To The Good Times";USUM71207991;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;209s;https://open.spotify.com/track/0i5el041vd6nxrGEU8QRxy
"Slow Ride";Foghat;"Slow Ride / Save Your Loving (For Me)";USRH10802802;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;233s;https://open.spotify.com/track/4MYb7NWLwXNDB7bYs3HeX8
Everlong;"Foo Fighters";"The Colour And The Shape";USRW29600011;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;251s;https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk
"Learn to Fly";"Foo Fighters";"There Is Nothing Left To Lose";USRW39900002;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT
"Long Road To Ruin";"Foo Fighters";"Echoes, Silence, Patience & Grace";USRW30700010;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;225s;https://open.spotify.com/track/0bORa4VpL8NzyMXEI6UFGK
Walk;"Foo Fighters";"Wasting Light";USRW31100002;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;256s;https://open.spotify.com/track/76Je5Wklky23mVoxiRszcN
"Stacy's Mom";"Fountains Of Wayne";"Welcome Interstate Managers";USESC0300016;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;198s;https://open.spotify.com/track/27L8sESb3KR79asDUBu8nW
Relax;"Frankie Goes To Hollywood";"Welcome To The Pleasuredome";GBAHW9900051;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/2K22nUTdyr48JDwI5t906t
"Take Me Out";"Franz Ferdinand";"Franz Ferdinand";USSM10402947;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;237s;https://open.spotify.com/track/6ooluO7DiEhI1zmK94nRCM
"All Right Now";Free;"Fire And Water";GBAAN7000001;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;331s;https://open.spotify.com/track/1gcESexgftSuLuML57Y69q
Cars;"Gary Numan";"The Pleasure Principle";GBAZP9700067;"2022-05-30 00:15";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/6HZ67VImxqr8aMBEEhblzf
"I Don't Want to Be";"Gavin DeGraw";Chariot;USJAY0300148;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;218s;https://open.spotify.com/track/4vl2zwXsTmAxgu9iY0g6UK
"I Don't Want to Be - AOL Music Sessions";"Gavin DeGraw";Chariot;USJAY0300148;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;218s;https://open.spotify.com/track/4vl2zwXsTmAxgu9iY0g6UK
"Invisible Touch - 2007 Remaster";Genesis;"Invisible Touch";GBAAA0700779;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;208s;https://open.spotify.com/track/0xpBr84T3FTm9j4D1MdPtk
Shotgun;"George Ezra";"Staying at Tamara's";GBARL1701372;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;201s;https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
"Freedom! '90 - Remastered";"George Michael";"Listen Without Prejudice / MTV Unplugged (Deluxe)";GBARL1501373;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;391s;https://open.spotify.com/track/3tyTt5pEWblt96j1HsXiV5
"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack";"Glenn Frey";"Above The Clouds - The Collection (Deluxe)";USMC18416576;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;228s;https://open.spotify.com/track/0PXw9NKvolWTo7U9JkNzmc
"Rhythm Is Gonna Get You";"Gloria Estefan, Miami Sound Machine";"Let It Loose";USSM10011986;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/5KvIQUPOrWc4M3tWyH3x1i
"Radar Love";"Golden Earring";"The Long Versions - Part One";NLC287300054;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;387s;https://open.spotify.com/track/4Zau4QvgyxWiWQ5KQrwL43
"Twilight Zone";"Golden Earring";"The Long Versions - Part One";NLC288200071;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;478s;https://open.spotify.com/track/3ztKHejzVoxJRKSZHFFMdJ
"Her Vacation";"Goth Babe";"Her Vacation";TCAEL1974643;"2022-01-14 04:43";sj1bdpnkh9q3knr3ss718da1d;266s;https://open.spotify.com/track/1bgO8NY7q3WRxqKOJUyU2Y
"We're An American Band - Remastered 2002";"Grand Funk Railroad";"We're An American Band (Expanded Edition / Remastered 2002)";USCA20200334;"2021-07-07 20:27";sj1bdpnkh9q3knr3ss718da1d;207s;https://open.spotify.com/track/3XcjIvaZVUFAIdIYZqY9bd
"Truckin' - 2013 Remaster";"Grateful Dead";"American Beauty (2013 Remaster)";USWB11304517;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;307s;https://open.spotify.com/track/1I6l01BaBgBCVkfQCpIlR6
"American Idiot";"Green Day";"American Idiot";USRE10400888;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;176s;https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj
"Highway Tune";"Greta Van Fleet";"From The Fires";USUM71702892;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;181s;https://open.spotify.com/track/7aOor99o8NNLZYElOXlBG1
"Paradise City";"Guns N' Roses";"Appetite For Destruction";USGF18714806;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;406s;https://open.spotify.com/track/6eN1f9KNmiWEhpE2RhQqB5
"Sweet Child O' Mine";"Guns N' Roses";"Appetite For Destruction";USGF18714809;"2021-09-01 19:08";sj1bdpnkh9q3knr3ss718da1d;356s;https://open.spotify.com/track/7snQQk1zcKl8gZ92AnueZW
"Welcome To The Jungle";"Guns N' Roses";"Appetite For Destruction";USGF18714801;"2021-08-20 19:49";sj1bdpnkh9q3knr3ss718da1d;273s;https://open.spotify.com/track/0G21yYKMZoHa30cYVi1iA8
"Axel F";"Harold Faltermeyer";"Harold F";USMC18416586;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;181s;https://open.spotify.com/track/2kgqupahrJpYB4r1poTXEY
"Top Gun Anthem - From ""Top Gun"" Original Soundtrack";"Harold Faltermeyer, Steve Stevens";"Top Gun - Motion Picture Soundtrack (Special Expanded Edition)";USSM19904574;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;252s;https://open.spotify.com/track/00Y9r5SfbDdEjJhNg7laQr
"Jump in the Line";"Harry Belafonte";"Jump Up Calypso";USRC16607550;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;222s;https://open.spotify.com/track/1zW2csx1vVJrKfvDrFQNVt
"As It Was";"Harry Styles";"As It Was";USSM12200612;"2022-07-14 00:34";sj1bdpnkh9q3knr3ss718da1d;167s;https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7
"Watermelon Sugar";"Harry Styles";"Fine Line";USSM11912587;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;174s;https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
Barracuda;Heart;"Little Queen";USSM10009075;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;262s;https://open.spotify.com/track/4KfSdst7rW39C0sfhArdrz
"Route 101";"Herb Alpert";Fandango;QM4221500463;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;202s;https://open.spotify.com/track/1Tf0xSQyh7O1bsgwjNRkCl
Rockit;"Herbie Hancock";"Future Shock";USSM19804808;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;325s;https://open.spotify.com/track/2nWHzbBWBOePUvAImQv2So
"Jump Around";"House Of Pain";"House of Pain (Fine Malt Lyrics)";USTB10300119;"2022-03-10 20:58";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/3TZwjdclvWt7iPJUnMpgcs
"Do You Believe In Love";"Huey Lewis & The News";"Picture This";USCH39200022;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;209s;https://open.spotify.com/track/43LjRHyyetSWnPpW7CWThG
"Hip To Be Square";"Huey Lewis & The News";Fore!;USCH38600003;"2021-11-09 02:15";sj1bdpnkh9q3knr3ss718da1d;245s;https://open.spotify.com/track/648BMGrt98kUbLo24A4vgj
"The Heart Of Rock And Roll";"Huey Lewis & The News";"Sports 30th Anniversary Deluxe";USCH39900063;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;305s;https://open.spotify.com/track/715sEYWkafd4xvl87dwZgu
"The Power Of Love";"Huey Lewis & The News";"Greatest Hits: Huey Lewis And The News";USCA20600519;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;234s;https://open.spotify.com/track/2olVm1lHicpveMAo4AUDRB
"Workin For A Livin";"Huey Lewis & The News";"Picture This";USCH38200027;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;159s;https://open.spotify.com/track/3gkH5q7qT0Ex08kua0KgrN
"Devil Inside";INXS;Kick;AUWC41010227;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;315s;https://open.spotify.com/track/3m4OWJ3Ovl0pXwT79bw94N
"Suicide Blonde";INXS;X;AUWC41010191;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;232s;https://open.spotify.com/track/3DPyS3odFIWQ3E2IFqHEdG
"I Love It (feat. Charli XCX)";"Icona Pop, Charli XCX";"THIS IS... ICONA POP";SEWEE1200301;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;157s;https://open.spotify.com/track/6HZ9VeI5IRFCNQLXhpF4bq
"Lust For Life";"Iggy Pop";"Lust For Life";USTM39200001;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;314s;https://open.spotify.com/track/21YxK0klhpfLW8budkJaMF
Believer;"Imagine Dragons";Evolve;USUM71700626;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;204s;https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
"On Top Of The World";"Imagine Dragons";"Night Visions (Deluxe)";USUM71201073;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;190s;https://open.spotify.com/track/6KuHjfXHkfnIjdmcIvt9r0
Radioactive;"Imagine Dragons";"Night Visions";USUM71201074;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;187s;https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp
"Walking The Wire";"Imagine Dragons";Evolve;USUM71704648;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;233s;https://open.spotify.com/track/1y3bE5i57eUm3hfLAc7h08
"Philadelphia Freedom (Kids Sing)";"Infinite Hit Band";"Kids Party Hits (Kids Sing Elton John)";USA370952999;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;207s;https://open.spotify.com/track/4ywu9v7V7b4DljPRmNgJi3
"What's on Your Mind (Pure Energy)";"Information Society";"Information Society";USRE10100513;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;276s;https://open.spotify.com/track/0sId1fkKRfPlyMMOSVShng
"Theme From Shaft - Remastered";"Isaac Hayes";"Shaft (Deluxe Edition)";USC4R0920520;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;279s;https://open.spotify.com/track/7KMILVTQdVS4zQ8ilTcpRO
"WHATS POPPIN";"Jack Harlow";"Sweet Action";USAT22000162;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;140s;https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
"(Your Love Keeps Lifting Me) Higher & Higher";"Jackie Wilson";"The Ultimate Jackie Wilson";USBWC0110047;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;181s;https://open.spotify.com/track/4TBBPZks71c60whhq0PgdP
Boulevard;"Jackson Browne";"Hold Out";USEE10170263;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;201s;https://open.spotify.com/track/6oO4MqRSMxIDFqX1OQnVAz
"Running on Empty";"Jackson Browne";"Running on Empty / Nothing but Time (Digital 45)";USEE10900486;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;292s;https://open.spotify.com/track/6aqm56xP40foYBBtAWWrnY
Beachin';"Jake Owen";"Days of Gold";USRN11300044;"2022-05-30 00:15";sj1bdpnkh9q3knr3ss718da1d;191s;https://open.spotify.com/track/5dNGORzxFb5z3v7vSAFkTU
"Living in America - From ""Rocky IV"" Soundtrack";"James Brown";"Rocky IV";USVR10400306;"2021-07-07 20:27";sj1bdpnkh9q3knr3ss718da1d;283s;https://open.spotify.com/track/4Y5yjzs9FFw5qIgfZBd43I
"Traffic Jam";"James Taylor";"James Taylor Live";USSM10021537;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;130s;https://open.spotify.com/track/3QIksrsEQrP9UXhPxNxSG0
"Been Caught Stealing";"Jane's Addiction";"Ritual De Lo Habitual";USWB10902573;"2021-04-15 03:33";sj1bdpnkh9q3knr3ss718da1d;213s;https://open.spotify.com/track/51Gkc1TxvyQ9K8y0pQRmQM
