title,artist,album,isrc,platform,duration,addedDate,addedBy,url
"Feeling This",blink-182,blink-182,USMC10346225,spotify,173s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/26AYR77170U49cMcXB7aRV
"Fell In Love With A Girl","The White Stripes","White Blood Cells",GBBKS0100352,spotify,110s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6YK2tAEYnHgYkkC6TSziqM
"Fire for You",Cannons,Shadows,QZ8GX1700490,spotify,232s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7MXMcK1xAEYzkfjKKwh6ry
"First Date",blink-182,"Take Off Your Pants And Jacket",USMC10110874,spotify,172s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1fJFuvU2ldmeAm5nFIHcPP
First,"Cold War Kids","Hold My Home",USCJ81401258,spotify,200s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3omXshBamrREltcf24gYDC
Fixin',"WALK THE MOON","Walk The Moon",USRC11200446,spotify,262s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5YJZgqCK7sgr07YZJOnfTY
"Float On","Modest Mouse","Good News For People Who Love Bad News",USSM10315494,spotify,208s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2lwwrWVKdf3LR9lbbhnr6R
"Follow You","Imagine Dragons","Follow You / Cutthroat",USUM72102981,spotify,176s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
Free,"Florence + The Machine",Free,GBUM72108016,spotify,235s,"2022-05-30 00:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6k7vblX4M4TgEjPt6jLoHZ
"Friends I Barely Know",Windser,"Friends I Barely Know",QZNJW2213534,spotify,180s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4Yzy5bGrMOlLpYcOtWxGIM
Giants,"WALK THE MOON",HEIGHTS,USRC12101413,spotify,222s,"2022-05-30 00:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1hRjSRDp3yJUnOOPHSphps
"Giving Up The Gun","Vampire Weekend",Contra,GBBKS0900322,spotify,286s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/44WZJJnhlIMwARyEjigVRz
Gloom,Djo,Gloom,GBKPL2204955,spotify,121s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5AMe0pqbUp4HR6Vi1ngYLW
Gloria,"The Lumineers",III,USDMG1995103,spotify,216s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5BkGp7FLUUpKgWl29jBK0J
"Gold on the Ceiling","The Black Keys","El Camino",USNO11100275,spotify,224s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5lN1EH25gdiqT1SFALMAq1
Gold,"Sir Sly","You Haunt Me",USUM71305811,spotify,232s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0qM7QW0hUI8Lez3MAI3P5U
"Good Girls",CHVRCHES,"Good Girls",GBZN82100007,spotify,199s,"2021-07-15 01:58",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7rvEHS085Fy3OBX2pjstGP
"Good Grief",Bastille,"Wild World (Complete Edition)",GBUM71602854,spotify,206s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1oxOiOjsi7plNOZEhoPLPj
"Good Things Fall Apart (with Jon Bellion)","ILLENIUM, Jon Bellion","Good Things Fall Apart (with Jon Bellion)",USUG11901088,spotify,217s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6pooRNiLyYpxZeIA5kJ5EX
Gooey,"Glass Animals",ZABA,GBUM71400655,spotify,289s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1gk3FhAV07q9Jg77UxnVjX
Grace,"Marcus Mumford",Grace,GBUM72203340,spotify,254s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0aJq40QZqvfGubgfKy5knk
"Greek Tragedy","The Wombats","Glitterbug (Deluxe Edition)",GBAHT1400467,spotify,210s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/28C4nmrd7BTu0XbOmaTHZr
Groceries,Mallrat,"In the Sky",AUUM71800020,spotify,217s,"2022-07-14 00:26",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/706J9prVXY8vZHhp9VGiBE
Growing/Dying,"The Backseat Lovers",Growing/Dying,USUG12205614,spotify,212s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4JAFlkYkNy1MM6zOqRbiGp
"Guiding Light","Mumford & Sons",Delta,GBUM71805626,spotify,218s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/63J2iqaDDp92P1eZgvuELp
Hallucinogenics,"Matt Maeson","Bank On The Funeral",USAT21801088,spotify,187s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6bLU8e0LGyztE9iD5DWBQ1
"Happiness (Dance Floor Edit)","The 1975",Happiness,GBK3W2202378,spotify,236s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/34Tmk8gwlRRegVVZDRxXxk
"Harmony Hall","Vampire Weekend","Father of the Bride",USSM11900111,spotify,309s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/39exKIvycQDgs4T6uXdyu0
"He Said She Said",CHVRCHES,"He Said She Said",GBZN82100002,spotify,189s,"2021-04-20 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5vbWQS1JfSHKfErfFdS9Ug
"Heads Will Roll - A-Trak Remix","Yeah Yeah Yeahs, A-Trak","Heads Will Roll",USUM70906794,spotify,384s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2idmlkd8oUaQvYEtINpLBX
"Heat Waves","Glass Animals","Heat Waves",GBUM72000433,spotify,239s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6CDzDgIUqeDY5g8ujExx2f
"Heat of the Summer","Young the Giant","Mirror Master",USAT21810537,spotify,211s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/649o53ULWYN1y7V2OI5kgo
Heathens,"Twenty One Pilots",Heathens,USAT21601930,spotify,196s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
Heavydirtysoul,"Twenty One Pilots",Blurryface,USAT21500596,spotify,235s,"2021-06-24 00:47",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7i9763l5SSfOnqZ35VOcfy
"Helena Beat","Foster The People",Torches,USSM11005693,spotify,276s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4VbDJMkAX3dWNBdn3KH6Wx
Helena,"My Chemical Romance","Three Cheers for Sweet Revenge",USRE10400656,spotify,205s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5dTHtzHFPyi8TlTtzoz1J9
"Here to Forever","Death Cab for Cutie","Here to Forever",USAT22204470,spotify,226s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3uKLuVqBd0bIUfFDdn68lI
Hero,Weezer,Hero,USAT21905202,spotify,236s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4Fj6KslSYYQ1kAbafiKoz0
"High School Lover",Cayucas,Bigfoot,US38W1325602,spotify,221s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2hPT4VtaYhDY5OcT7jxzAb
High,"Sir Sly","Don't You Worry, Honey",USUM71701126,spotify,232s,"2022-01-28 20:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/17aDyX39gb1iV1ZWvD1ffE
"Hold Me Down","The Happy Fits","What Could Be Better",QM6MZ2094860,spotify,224s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2e62x0Mhv46Zx1ph0W4B3d
"Holiday / Boulevard of Broken Dreams","Green Day","American Idiot",USRE10401218,spotify,493s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0MsrWnxQZxPAcov7c74sSo
"Home - 2019 - Remaster","Edward Sharpe & The Magnetic Zeros","Up From Below (10th Anniversary Edition) [2019 - Remaster]",QMRSZ1901643,spotify,306s,"2022-06-29 23:37",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7KWGfnsUU4Ri46TIvjpAPx
Houdini,"Foster The People",Torches,USSM11005694,spotify,202s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5Fli1xRi01bvCjsZvKWro0
"Howlin' for You","The Black Keys",Brothers,USNO11000079,spotify,192s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0grFc6klR3hxoHLcgCYsF4
"I Can Talk","Two Door Cinema Club","Tourist History",FRU700900083,spotify,177s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5R34yWuK4EWjy3l6IAfMFJ
"I Don't Wanna Talk (I Just Wanna Dance)","Glass Animals","Dreamland (+ Bonus Levels)",GBUM72105458,spotify,195s,"2021-09-18 19:02",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6IbCvfmmICEEAyDwQ9zcbt
"I Don't Want to Talk",Wallows,"I Don't Want to Talk",USAT22104993,spotify,224s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1KO4aiGkvF1eMTBrzL4vAd
"I Feel Like I'm Drowning","Two Feet","A 20 Something Fuck",USUM71709320,spotify,186s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3aauaXWRgwCMoykMbI0Jq1
"I Miss You",blink-182,blink-182,USMC10346123,spotify,227s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1oTo3ijRbaDAtrjJrGAPSw
"I Need Never Get Old","Nathaniel Rateliff & The Night Sweats","I Need Never Get Old",USC4R1503359,spotify,254s,"2022-06-19 17:32",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3uwIqxp19K4PtHaQ5F0Ppg
"I WANNA BE YOUR SLAVE",Måneskin,"Teatro d'ira - Vol. I",ITB002100115,spotify,173s,"2021-07-15 01:58",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
"I Wanna Get Better",Bleachers,"Strange Desire",USRC11400200,spotify,205s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1BwhFXqoIsePt21WyWIttb
"I Will Possess Your Heart","Death Cab for Cutie","Narrow Stairs",USAT20801461,spotify,506s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/77vYwoC7e3pVoPq8BA9CuL
"I Will Wait","Mumford & Sons","Babel (Deluxe Version)",GBUM71204769,spotify,277s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0hm8rgOY17z7kQJlqGKbu7
"I Won't",AJR,"I Won't",USUG12205036,spotify,169s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1y8ooe9Zr1PMIxrOwNeeOi
"I Write Sins Not Tragedies","Panic! At The Disco","A Fever You Can't Sweat Out",US56V0507710,spotify,187s,"2022-03-30 23:22",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4bPQs0PHn4xbipzdPfn6du
"If So","Atlas Genius","When It Was Now",USWB11300015,spotify,180s,"2022-04-21 20:46",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5yUXyXZSG80niT5hkh7ucf
"If You Ever Leave, I'm Coming with You","The Wombats","If You Ever Leave, I'm Coming with You",GBKPL2157624,spotify,169s,"2021-08-20 19:44",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1BiRaCcUqWpLLb4LZpvRMF
"I'll Call You Mine","girl in red","if i could make it go quiet",GBKPL2136772,spotify,202s,"2021-10-06 21:09",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0RQoxryvRJZD9CShaRLASb
"I'm Not Okay (I Promise)","My Chemical Romance","Three Cheers for Sweet Revenge",USRE10400660,spotify,186s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7lRlq939cDG4SzWOF4VAnd
"In One Ear","Cage The Elephant","Cage The Elephant (Expanded Edition)",USJI10900291,spotify,241s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2VRJIIzbhhOGaxAhwCMfZX
Insomnia,"the moss",Insomnia,US3DF2251428,spotify,192s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4WTcpYfuTzxlWjffzeUjah
Intro,"The xx",xx,GBBKS0900196,spotify,128s,"2022-03-30 23:22",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0DAsxISzun85PbsqAfIzeC
"Is It True","Tame Impala","The Slow Rush",AUUM71900933,spotify,239s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6RZmhpvukfyeSURhf4kZ0d
"Is This What It Feels Like to Feel Like This?","The Wombats","Is This What It Feels Like to Feel Like This?",GBKPL2206164,spotify,166s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2qiYy5k1mDAOpegYqv00wG
"Island In The Sun",Weezer,"Weezer (Green Album)",USIR10110358,spotify,200s,"2022-05-09 06:09",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2MLHyLy5z5l5YRp7momlgw
"It Might Be Time","Tame Impala","It Might Be Time",AUUM71900301,spotify,273s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2P0NiuAfypaw5UZJoo0n0o
"I've Got Friends","Manchester Orchestra","Mean Everything To Nothing",USSM10805980,spotify,297s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/69BMd64Zq2W84cOeCRguEp
"Jenny Was A Friend Of Mine","The Killers","Hot Fuss",USIR20400268,spotify,244s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4QK4pMWEwlXxwg1zp08xpl
"Jump into the Fog","The Wombats","The Wombats Proudly Present... This Modern Glitch",GBFTG1100008,spotify,232s,"2022-04-05 07:40",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3l8dM1wjgFh98jpiq5ZCe7
Kamikaze,"WALK THE MOON","What If Nothing",USRC11702169,spotify,197s,"2022-05-30 00:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3YQ96qkxiEwTLwgu2Izcmq
"Keep the Car Running","Arcade Fire","Neon Bible",USMRG0728502,spotify,209s,"2021-12-21 22:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4KjdLo9JWJEKYoAJ8spkat
Kids,MGMT,"Oracular Spectacular",USSM10702135,spotify,303s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU
"Kilby Girl","The Backseat Lovers","When We Were Friends",uscgh1936387,spotify,282s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3fsaxdtRDMEvZu1XC3FN2i
"Kiss This","The Struts","Everybody Wants",GBUM71304888,spotify,178s,"2022-06-19 17:32",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3Zm5SMUA3JH98Aty7Zc0xr
Kyoto,"Phoebe Bridgers",Kyoto,USJ5G2020003,spotify,185s,"2022-03-10 20:53",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4m32ZYmSYgGziMwx3cJxS7
"Last Nite","The Strokes","Is This It",USRC10100765,spotify,193s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3SUusuA9jH1v6PVwtYMbdv
"Lay It on Me","Vance Joy","Nation of Two",USAT21701955,spotify,215s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7oekneJCJO74ycdLzdk16v
"Lazy Eye","Silversun Pickups",Carnavas,US3R20600207,spotify,354s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1aDLUzCyYpRXgrjwUWzV2X
"Leave Me Alone","I DONT KNOW HOW BUT THEY FOUND ME","Leave Me Alone",US5262023738,spotify,216s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0AdfjZjynCi5aVfKcaxGvW
"Leave a Trace",CHVRCHES,"Every Open Eye (Special Edition)",GBZN81500001,spotify,237s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6CjbLEPcubhGJAlAQAruvo
"Left Hand Free",alt-J,"This Is All Yours",GBZUZ1400272,spotify,174s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4iEOVEULZRvmzYSZY2ViKN
"Level of Concern","Twenty One Pilots","Level of Concern",USAT22002190,spotify,220s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
"Life Goes On","Oliver Tree","Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",USAT22007153,spotify,162s,"2022-05-14 00:32",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
Lisztomania,Phoenix,"Wolfgang Amadeus Phoenix",FR31Q0900001,spotify,242s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7hwcojGiRqYm100tSmpZE3
"Little Black Submarines","The Black Keys","El Camino",USNO11100276,spotify,251s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1PXsUXSM3LF2XNSkmIldPb
"Little Lion Man","Mumford & Sons","Sigh No More",GBUM70909097,spotify,247s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6JnufVNLIO5F5Lk4sEVLeI
"Little Talks","Of Monsters and Men","My Head Is An Animal",USUM71119106,spotify,267s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B
"Live in the Moment","Portugal. The Man",Woodstock,USAT21700816,spotify,247s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/60eOMEt3WNVX1m1jmApmnX
"Local God","Panic! At The Disco","Local God",USAT22200850,spotify,181s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3XADz7YwWlGDErHwv5F093
"Lola (Bonus Track)",Ripe,"Lola (Bonus Track)",TCADJ1780813,spotify,209s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4ZfygLQKZawIakrIwzry26
"Lonely Boy","The Black Keys","El Camino",USNO11100273,spotify,194s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5G1sTBGbZT5o4PNRc75RKI
Lonely,"Sea Girls",Lonely,GBUM72105098,spotify,192s,"2022-02-25 20:39",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6V6vbK1JdRli2o4uBKfRl3
Longshot,"Catfish and the Bottlemen","The Balance",GBUM71804352,spotify,233s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2VcS3oKcOPkubN9LVzZ96l
"Lost In Yesterday","Tame Impala","Lost In Yesterday",AUUM71900932,spotify,250s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3eoNUm0LU9hATVVi9w4fM6
"Love Brand New","Bob Moses","Love Brand New",GBCEL2100643,spotify,198s,"2022-01-20 22:28",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1rJgKcK3ilp4xg7WxTs4RG
"Love Is Mystical","Cold War Kids","LA DIVINE",USUG11700005,spotify,214s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/12pdXFcruNcPUbZypKUDgz
"Love It If We Made It","The 1975","A Brief Inquiry Into Online Relationships",GBK3W1800771,spotify,253s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6WmIyn2fx1PKQ0XDpYj4VR
"Loving Is Easy (feat. Benny Sings)","Rex Orange County, Benny Sings","Loving Is Easy (feat. Benny Sings)",GBKPL1789493,spotify,156s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5EYi2rH4LYs6M21ZLOyQTx
"Lucky - Edit","Two Door Cinema Club",Lucky,GBPVV2204547,spotify,197s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2MHkpE8EdENJyhsW80MVXf
Madness,Muse,"The 2nd Law",GBAHT1200390,spotify,281s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0c4IEciLCDdXEhhKxj4ThA
"Making A Fire","Foo Fighters","Medicine At Midnight",USRW32000007,spotify,255s,"2021-06-09 18:34",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2u8NmvhYX6wiviyxJTOhEi
Malibu,"THE DRIVER ERA, Ross Lynch, Rocky",Malibu,QM24S2202958,spotify,168s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7fioUXJZrCUn91UZJV2mQD
"Meet Me At Our Spot - Live","THE ANXIETY, WILLOW, Tyler Cole","Meet Me At Our Spot (Live)",QMJMT2103947,spotify,148s,"2021-11-09 02:02",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3BrWLBC4WYx393yRUOlTih
Memory,Windser,Memory,QZNJZ2112401,spotify,197s,"2021-12-21 22:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/21kvruyJddCLQguDk9oklX
"Mess Around","Cage The Elephant","Tell Me I'm Pretty",USRC11502822,spotify,173s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0X0Lz7LwpiIWcdGqVWaxXD
Meteorite,"Anna of the North, Gus Dapperton",Meteorite,QMCE32200279,spotify,195s,"2022-05-30 00:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6el1gIJ39V0ycFwNLZiKm7
"Midnight City",M83,"Hurry Up, We're Dreaming",GB55H1100002,spotify,241s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1eyzqe2QqGZUmfcPZtrIyt
"Might Find Love","Hero The Band, Audio Chateau","Might Find Love",QM4TW2226295,spotify,201s,"2022-05-30 00:07",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3ygBWDtkVCCoeTQUstWbsT
"Might Find Love","Hero The Band, Trippie Redd, Audio Chateau","Might Find Love",QM6MZ2276251,spotify,201s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3hskQs1TPzr2tqhcIacGf7
"Mind Over Matter","Young the Giant","Mind Over Matter",USAT21304149,spotify,245s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5Az8KU81g2aLBbJN67F2CI
"Misery Business",Paramore,Riot!,USAT20702617,spotify,212s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6SpLc7EXZIPpy0sVko0aoU
"Missed Connection","The Head And The Heart","Living Mirage",USRE11900111,spotify,195s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4R9KztunyNTH13KtAqePLp
"Missing Piece","Vance Joy","Missing Piece",USAT22102087,spotify,217s,"2021-05-23 19:32",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5YqdiryRmdAzYFlxo43hAJ
"Monsters (feat. blackbear)","All Time Low, blackbear","Wake Up, Sunshine",USAT22000034,spotify,174s,"2022-04-12 07:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/0tyR7Bu9P086aWBFZ4QJoo
Mother,IDLES,Brutalism,GBKPL1675000,spotify,207s,"2022-08-10 16:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4Q5rEdxXCYTt33nHm11HQd
"Motion Sickness","Phoebe Bridgers","Stranger in the Alps",USJ5G1714202,spotify,230s,"2022-03-30 23:22",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6LxcPUqx6noURdA5qc4BAT
"Mountain Sound","Of Monsters and Men","My Head Is An Animal",USUM71202068,spotify,211s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/60ZGteAEtPCnGE6zevgUcd
"Mr. Brightside","The Killers","Hot Fuss",USIR20400274,spotify,223s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
"My Blood","Twenty One Pilots",Trench,USAT21810686,spotify,229s,"2021-12-21 22:54",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
"My Body","Young the Giant","Young The Giant (Special Edition)",NLA321090396,spotify,244s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/1KDYN3odJHnj9pqGHN3FVs
"My Love","Florence + The Machine","My Love",GBUM72108024,spotify,231s,"2022-03-10 20:53",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3leQLTAf9btWYR0bbIiHeZ
"My Own Soul’s Warning","The Killers","My Own Soul's Warning",USUM72005112,spotify,274s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/4mtracN0MNSzOGPHod4yIi
"My Type","Saint Motel","My Type EP",GBAYE1400856,spotify,205s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2Iq6HhIquO7JKr0KfTNLzU
NDA,"Billie Eilish",NDA,USUM72105935,spotify,196s,"2021-07-15 01:58",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/6uqyE384HDSsuwpoF4mjrL
"Naked Kids",Grouplove,"Never Trust a Happy Song",USAT21101832,spotify,210s,"2022-08-26 21:49",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/3awm1x3kGmYIVrkNDBFP6U
Natural,"Imagine Dragons","Origins (Deluxe)",USUM71806694,spotify,189s,"2021-04-15 03:30",sj1bdpnkh9q3knr3ss718da1d,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
