title;artist;album;isrc;addedDate;addedBy;duration;url
Heathens;"Twenty One Pilots";Heathens;USAT21601930;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;196s;https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
"Level of Concern";"Twenty One Pilots";"Level of Concern";USAT22002190;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;220s;https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
"The Outside";"Twenty One Pilots";"Scaled And Icy";USAT22101331;"2021-05-23 19:32";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/0yzj6eBs5a6X6d3P5qaQ5J
Saturday;"Twenty One Pilots";Saturday;USAT22101332;"2021-05-23 19:32";sj1bdpnkh9q3knr3ss718da1d;172s;https://open.spotify.com/track/3DVQRyBEhnRxz2bYqFNPEI
Heavydirtysoul;"Twenty One Pilots";Blurryface;USAT21500596;"2021-06-24 00:47";sj1bdpnkh9q3knr3ss718da1d;235s;https://open.spotify.com/track/7i9763l5SSfOnqZ35VOcfy
Ride;"Twenty One Pilots";Blurryface;USAT21500598;"2021-08-20 19:44";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
"Mulberry Street";"Twenty One Pilots";"Scaled And Icy";USAT22101334;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;224s;https://open.spotify.com/track/19kX6hSlYH31js2SL4jgrj
Choker;"Twenty One Pilots";Choker;USAT22101329;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;223s;https://open.spotify.com/track/3ydI3CesHBnaY01Qff9jOr
"My Blood";"Twenty One Pilots";Trench;USAT21810686;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;229s;https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
Morph;"Twenty One Pilots";Trench;USAT21810685;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;259s;https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y
Jumpsuit;"Twenty One Pilots";Trench;USAT21804142;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/1E1uGhNdBe6Dddbgs2KqtZ
"No Chances";"Twenty One Pilots";"Scaled And Icy";USAT22101337;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;226s;https://open.spotify.com/track/2OdfQjIJlomZFUBTEDKMre
"Lane Boy";"Twenty One Pilots";Blurryface;USAT21500599;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;253s;https://open.spotify.com/track/2P61EK6DMGyVyssLWS4fKy
"Shy Away";"Twenty One Pilots";"Scaled And Icy";USAT22101330;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;175s;https://open.spotify.com/track/2nG54Y4a3sH9YpfxMolOyi
"Holding on to You";"Twenty One Pilots";Vessel;USAT21202943;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;264s;https://open.spotify.com/track/3C3cr2JQwXIhqAHqOardVO
"Heathens / Trees - Livestream Version";"Twenty One Pilots";"Heathens / Trees (Livestream Version)";USAT22105321;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;260s;https://open.spotify.com/track/3MIlaQrNHVh4mWROnr42Xp
"Good Day";"Twenty One Pilots";"Scaled And Icy";USAT22101328;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;204s;https://open.spotify.com/track/3uwYgNxFDfx1GoLB6tLoUn
"Message Man";"Twenty One Pilots";Blurryface;USAT21500604;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;240s;https://open.spotify.com/track/4Oyl6oYSNeeZZP0OAxPVaU
Migraine;"Twenty One Pilots";Vessel;USAT21202942;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/4rfaoyaZvNa60cj3OKSQV9
"Car Radio";"Twenty One Pilots";Vessel;USAT21203515;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;268s;https://open.spotify.com/track/5cbpoIu3YjoOwbBDGUEp3P
Saturday;"Twenty One Pilots";"Scaled And Icy";USAT22101332;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;172s;https://open.spotify.com/track/60dwJ8dnqZ4WrIdiu7LkNR
"Christmas Saves The Year";"Twenty One Pilots";"Christmas Saves The Year";USAT22007735;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;212s;https://open.spotify.com/track/6ZTFZm4IEFnMSDfO6mVgMY
"What You Know";"Two Door Cinema Club";"Tourist History";FRU700900116;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;192s;https://open.spotify.com/track/3UjtIALeg72qmJiKPWBvM3
"I Can Talk";"Two Door Cinema Club";"Tourist History";FRU700900083;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;177s;https://open.spotify.com/track/5R34yWuK4EWjy3l6IAfMFJ
"I Feel Like I'm Drowning";"Two Feet";"A 20 Something Fuck";USUM71709320;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;186s;https://open.spotify.com/track/3aauaXWRgwCMoykMbI0Jq1
"Until I Come Home";"Two Feet, grandson";"Until I Come Home";GBKPL2170309;"2021-11-24 23:02";sj1bdpnkh9q3knr3ss718da1d;196s;https://open.spotify.com/track/0ZWfWytIwA7UwvB8oCNndU
"Christmas (Baby Please Come Home)";U2;"A Very Special Christmas";USUG10400527;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;140s;https://open.spotify.com/track/6CT7ZQKVafBZjCOCafy5Ad
A-Punk;"Vampire Weekend";"Vampire Weekend";GBBKS0700527;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;138s;https://open.spotify.com/track/1595LW73XBxkRk2ciQOHfr
"Harmony Hall";"Vampire Weekend";"Father of the Bride";USSM11900111;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;309s;https://open.spotify.com/track/39exKIvycQDgs4T6uXdyu0
"Cape Cod Kwassa Kwassa";"Vampire Weekend";"Vampire Weekend";GBBKS0700528;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/7q4MJZSiqPC16dbhQWxugv
"This Life";"Vampire Weekend";"Father of the Bride";USSM11900141;"2021-04-26 19:58";sj1bdpnkh9q3knr3ss718da1d;269s;https://open.spotify.com/track/4dRqYKhLVujxiBXcq50YzG
"Diane Young";"Vampire Weekend";"Modern Vampires of the City";GBBKS1300008;"2021-10-22 00:14";sj1bdpnkh9q3knr3ss718da1d;160s;https://open.spotify.com/track/104pmtTQOlmW8Zt2BipGKH
Cousins;"Vampire Weekend";Contra;GBBKS0900321;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;145s;https://open.spotify.com/track/1p5fFes80K9IPnZFqNca53
Holiday;"Vampire Weekend";Contra;GBBKS0900319;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;138s;https://open.spotify.com/track/3ciC6GP8rOPxlkCYQIQ3jW
"Giving Up The Gun";"Vampire Weekend";Contra;GBBKS0900322;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;286s;https://open.spotify.com/track/44WZJJnhlIMwARyEjigVRz
Unbelievers;"Vampire Weekend";"Modern Vampires of the City";GBBKS1300002;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;203s;https://open.spotify.com/track/7psPPGwhFzP3pyOcb3ivcT
Riptide;"Vance Joy";"Dream Your Life Away (Special Edition)";AULI01385760;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;204s;https://open.spotify.com/track/3JvrhDOgAt6p7K8mDyZwRd
"Missing Piece";"Vance Joy";"Missing Piece";USAT22102087;"2021-05-23 19:32";sj1bdpnkh9q3knr3ss718da1d;217s;https://open.spotify.com/track/5YqdiryRmdAzYFlxo43hAJ
"Saturday Sun";"Vance Joy";"Nation of Two";USAT21705384;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;215s;https://open.spotify.com/track/2RiBogNRfulkNf7fVbPOrJ
"Sugar, We're Going Down";"Various Artists";"A Trubute To Fall Out Boy";USA370657154;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;225s;https://open.spotify.com/track/7nJoZQmcZ7w9oG1fKlEhNR
"Anna Sun";"WALK THE MOON";"Walk The Moon (Expanded Edition)";USRC11200002;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;321s;https://open.spotify.com/track/0B1ir19jaWI1KNDbWbXwEZ
"One Foot";"WALK THE MOON";"What If Nothing";USRC11702044;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;261s;https://open.spotify.com/track/0iQ77tSa7ncj7zBPtVx6cU
"Can You Handle My Love??";"WALK THE MOON";"Can You Handle My Love??";USRC12101016;"2021-07-15 01:58";sj1bdpnkh9q3knr3ss718da1d;256s;https://open.spotify.com/track/7GKMstqz3UYkFvlX93qCyz
Heights;"WALK THE MOON";HEIGHTS;USRC12101412;"2021-11-24 23:02";sj1bdpnkh9q3knr3ss718da1d;255s;https://open.spotify.com/track/1HrjvXRB48xSWgypsP3AYw
"I Don't Want to Talk";Wallows;"I Don't Want to Talk";USAT22104993;"2021-10-13 22:31";sj1bdpnkh9q3knr3ss718da1d;224s;https://open.spotify.com/track/1KO4aiGkvF1eMTBrzL4vAd
"Are You Bored Yet? (feat. Clairo)";"Wallows, Clairo";"Nothing Happens";USAT21812258;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;178s;https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
"All My Favorite Songs";Weezer;"All My Favorite Songs";USAT22006550;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;203s;https://open.spotify.com/track/0HOvlNv2ClRN4Gb6Y40dxc
"Beverly Hills";Weezer;"Make Believe";USIR10500448;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;196s;https://open.spotify.com/track/1yKu2MhpwzDXXH2tzG6xoa
Hero;Weezer;Hero;USAT21905202;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;236s;https://open.spotify.com/track/4Fj6KslSYYQ1kAbafiKoz0
Africa;Weezer;"Weezer (Teal Album)";USAT21802455;"2021-10-13 22:31";sj1bdpnkh9q3knr3ss718da1d;239s;https://open.spotify.com/track/3ZPKocroJIcnHGcnJVlLKD
"The World Has Turned And Left Me Here";Weezer;Weezer;USGF19962903;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;259s;https://open.spotify.com/track/06isZAG9Bgm4jhPj7V0Rhx
"The First Noel";Weezer;"Christmas With Weezer";USUM70850983;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;143s;https://open.spotify.com/track/0GLbQ9xEY5QmmwAau4bX2h
"We Wish You A Merry Christmas";Weezer;"Christmas With Weezer";USUM70850993;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;85s;https://open.spotify.com/track/1swm2Hei9tUlcohs0zj7DU
"Surf Wax America";Weezer;Weezer;USGF19562909;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;186s;https://open.spotify.com/track/1w8gsT5RBrFfTrLYhDRJIk
"O Holy Night";Weezer;"Christmas With Weezer";USUM70850975;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;244s;https://open.spotify.com/track/2IrtdNoHWXylIi6CGqdMqd
"Silent Night";Weezer;"Christmas With Weezer";USUM70850976;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;142s;https://open.spotify.com/track/2Zp1UjUj7FyarcY3Oy1f69
"Oh No";"Wet Leg";"Too Late Now / Oh No";GBCEL2100567;"2021-12-06 23:36";sj1bdpnkh9q3knr3ss718da1d;150s;https://open.spotify.com/track/02LMGGAW6fN40b0oxhXkmP
"Too Late Now";"Wet Leg";"Too Late Now / Oh No";GBCEL2100570;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;209s;https://open.spotify.com/track/6OH7Zxopr4NxIVPfORUEoR
"t r a n s p a r e n t s o u l feat. Travis Barker";"WILLOW, Travis Barker";"t r a n s p a r e n t s o u l feat. Travis Barker";QMJMT2103571;"2021-05-05 00:56";sj1bdpnkh9q3knr3ss718da1d;168s;https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt
Memory;Windser;Memory;QZNJZ2112401;"2021-12-21 22:54";sj1bdpnkh9q3knr3ss718da1d;197s;https://open.spotify.com/track/21kvruyJddCLQguDk9oklX
CVS;"Winnetka Bowling League";CVS;USRC11903918;"2021-09-30 19:26";sj1bdpnkh9q3knr3ss718da1d;209s;https://open.spotify.com/track/3aylN3YRnzcbo7q1l1GLtB
"On The 5";"Winnetka Bowling League";"On The 5";USRC11802799;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;180s;https://open.spotify.com/track/3jz7ycF3AlGpJ1EDgxqK5G
"Moaning Lisa Smile";"Wolf Alice";"My Love Is Cool";GBK3W1000272;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;162s;https://open.spotify.com/track/7gChGUkqWkinDS7uYoMLIM
"Heads Will Roll - A-Trak Remix";"Yeah Yeah Yeahs, A-Trak";"Heads Will Roll";USUM70906794;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;384s;https://open.spotify.com/track/2idmlkd8oUaQvYEtINpLBX
"My Body";"Young the Giant";"Young The Giant (Special Edition)";NLA321090396;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;244s;https://open.spotify.com/track/1KDYN3odJHnj9pqGHN3FVs
"Cough Syrup";"Young the Giant";"Young The Giant (Special Edition)";NLA321090389;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;250s;https://open.spotify.com/track/1UqhkbzB1kuFwt2iy4h29Q
"Mind Over Matter";"Young the Giant";"Mind Over Matter";USAT21304149;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;245s;https://open.spotify.com/track/5Az8KU81g2aLBbJN67F2CI
"Heat of the Summer";"Young the Giant";"Mirror Master";USAT21810537;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;211s;https://open.spotify.com/track/649o53ULWYN1y7V2OI5kgo
Superposition;"Young the Giant";"Mirror Master";USAT21810536;"2021-04-15 03:30";sj1bdpnkh9q3knr3ss718da1d;231s;https://open.spotify.com/track/67YPjbcxUypwNOwYBZquq1
Silvertongue;"Young the Giant";"Home of the Strange";USAT21601323;"2021-11-09 02:02";sj1bdpnkh9q3knr3ss718da1d;197s;https://open.spotify.com/track/0yTJtxZJ5VLfBEHhiNUNeY
Apartment;"Young the Giant";"Young The Giant (Special Edition)";NLA321090388;"2022-01-03 20:08";sj1bdpnkh9q3knr3ss718da1d;236s;https://open.spotify.com/track/165lX6DbMhTzqODVZKLmkm
