title;artist;album;isrc;addedDate;addedBy;duration;url
"Hard Times";Paramore;"After Laughter";USAT21700948;"2017-06-04 15:42";friend3001;183s;https://open.spotify.com/track/0w5Bdu51Ka25Pf3hojsKHh
"The Reeling";"Passion Pit";Manners;USSM10901009;"2010-06-05 22:55";;288s;https://open.spotify.com/track/5noQJkpVfHt2D4df2GXieV
"Take a Walk";"Passion Pit";Gossamer;USSM11202617;"2013-04-07 17:38";friend3001;264s;https://open.spotify.com/track/4Sfa7hdVkqlM8UW5LsSY3F
Mariposa;"Peach Tree Rascals";Mariposa;QZFZ21934119;"2020-09-23 14:05";friend3001;210s;https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
Alive;"Pearl Jam";Ten;USSM19100003;"2010-06-04 22:13";;341s;https://open.spotify.com/track/4Qbjmdlv1eZDD1u8SWe1pt
"Even Flow";"Pearl Jam";Ten;USSM19100673;"2010-06-04 22:13";;294s;https://open.spotify.com/track/0o7g2ndHoHmzTXaxjPM44O
Jeremy;"Pearl Jam";Ten;USSM19100674;"2010-06-04 22:13";;319s;https://open.spotify.com/track/108lyj5gobzMHWoA2x78B1
"Mind Your Manners";"Pearl Jam";"Mind Your Manners";USUM71308205;"2013-08-11 18:32";friend3001;158s;https://open.spotify.com/track/3yIUuLnTMjtGNYDLogUXWL
Sirens;"Pearl Jam";Sirens;USUM71308244;"2013-11-05 15:40";friend3001;340s;https://open.spotify.com/track/2Mjha7R07u2PBCPYfK8Oyw
"Dance Of The Clairvoyants";"Pearl Jam";"Dance Of The Clairvoyants";USUG11904401;"2020-01-31 12:33";friend3001;265s;https://open.spotify.com/track/3Y1q37A7ecFEdR5IAMWodA
"Fuck Authority";Pennywise;"Land Of The Free?";USEP40338304;"2012-05-03 16:38";;196s;https://open.spotify.com/track/7uv4YSw9CLlC2BEjzd4AHg
Alien;Pennywise;"Straight Ahead";USEP40338210;"2012-05-21 22:46";;247s;https://open.spotify.com/track/6daWVbEwDvobd3yVnjmHzk
"Let Us Hear Your Voice";Pennywise;"All Or Nothing";USEP41208005;"2012-05-26 18:27";;224s;https://open.spotify.com/track/0DxALJj9I250ilNVk0cV4L
"Give It Up";Pepper;"Kona Town";USVE30500122;"2012-03-31 17:23";;201s;https://open.spotify.com/track/6Cr0TTE9oGeY3KA1VpUmWB
"Young Folks - Diplo Youngest Folks Remix";"Peter Bjorn, John, Victoria Bergsman";"Decent Work For Decent Pay";SEBPA0700133;"2014-11-16 20:11";friend3001;368s;https://open.spotify.com/track/5522nSZpMfsPzW1b5ODjJ4
"You Don’t Get Me High Anymore";Phantogram;"You Don't Get Me High Anymore";USUM71603912;"2016-07-02 01:02";friend3001;220s;https://open.spotify.com/track/3WVr5Ku8aD5sOy81tkUZOt
1901;Phoenix;"Wolfgang Amadeus Phoenix (Standard Version)";GBUM70902408;;;193s;https://open.spotify.com/track/0hYDZYCpymqkOREQAED69h
Lisztomania;Phoenix;"Wolfgang Amadeus Phoenix (Standard Version)";GBUM70903475;;;242s;https://open.spotify.com/track/3EXCJvehlOGEP9ntHaEMAg
"If I Ever Feel Better";Phoenix;United;FRS639900098;;;267s;https://open.spotify.com/track/3AA8xNhDC0MpqwkGX3EP5V
Fences;Phoenix;"Wolfgang Amadeus Phoenix (Standard Version)";GBUM70903476;;;224s;https://open.spotify.com/track/53UHcrYwFlqt1WIjb1XzzR
"Trying To Be Cool";Phoenix;"Bankrupt! (Spotify Exclusive)";FR9W11214236;"2013-07-08 17:38";friend3001;230s;https://open.spotify.com/track/1LJpg66ukvsbFzW48d3YmT
J-Boy;Phoenix;J-Boy;FR9W11704455;"2017-06-04 15:40";friend3001;248s;https://open.spotify.com/track/7CtDhF1n21sd9FVKQR1XTx
Circles;"Pierce The Veil";Misadventures;US5261621506;"2016-06-06 23:57";friend3001;224s;https://open.spotify.com/track/3HYERBMUUHEMP1M13Cut15
"Monkey Gone to Heaven";Pixies;Doolittle;GBAFL9700103;;;177s;https://open.spotify.com/track/1lFC3sMgOcDrVzNh8zXRnl
"Where Is My Mind?";Pixies;"Death To The Pixies";GBAFL9700100;;;232s;https://open.spotify.com/track/5BP0oaQ1VhuaznT77CBXQp
"Here Comes Your Man";Pixies;Doolittle;GBAFL9700090;;;202s;https://open.spotify.com/track/0cs671lxX2eoDzr2KMuo3N
Pets;"Porno for Pyros";"Rhino Hi-Five: Porno For Pyros";USWB19200052;;;217s;https://open.spotify.com/track/1UJ9iTWKpEesFnCnTwCCwt
"Purple Yellow Red and Blue";"Portugal. The Man";"Purple Yellow Red and Blue";USAT21300539;"2013-07-08 17:40";friend3001;250s;https://open.spotify.com/track/5KhFKpzl9ynjeRR8UrDz34
"Feel It Still";"Portugal. The Man";"Feel It Still";USAT21700437;"2017-06-04 15:42";friend3001;163s;https://open.spotify.com/track/7FESgYLcOufHqKlwrvJN60
"Live in the Moment";"Portugal. The Man";Woodstock;USAT21700816;"2018-01-19 21:57";friend3001;247s;https://open.spotify.com/track/60eOMEt3WNVX1m1jmApmnX
"death bed (coffee for your head)";"Powfu, beabadoobee";"death bed (coffee for your head)";USSM12000925;"2020-06-18 12:52";friend3001;173s;https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
"Standing Outside a Broken Phone Booth with Money in My Hand";"Primitive Radio Gods";Rocket;USSM10016708;"2012-05-21 22:45";;337s;https://open.spotify.com/track/5hcer4MP5GeHqtSjDYx5AC
"Living On The 110";"Prophets Of Rage";"Living On The 110";USC4R1706035;"2017-07-14 23:14";friend3001;228s;https://open.spotify.com/track/1KEjCXmQfJ2MkcTpU7Firk
Seattle;"Public Image Ltd.";"The Greatest Hits... So Far";GBAAA8700051;;;221s;https://open.spotify.com/track/7fdp6ggozzQ4VMBFgok3pp
"(This Is Not a) Love Song";"Public Image Ltd.";"The Greatest Hits... So Far";GBAAA8300033;;;253s;https://open.spotify.com/track/55dVIOstFy2gDhuVeiWuiw
Rise;"Public Image Ltd.";"Original Hits - Rock";GBAAA8600057;;;366s;https://open.spotify.com/track/1EgHKfIe9mqKSnFkTTEKDr
Blurry;"Puddle Of Mudd";"Blurry (International Version)";USIR10110581;"2010-05-22 23:48";;305s;https://open.spotify.com/track/45E1IBsdnZ4LqIDRORyjti
"No One Knows";"Queens of the Stone Age";"No One Knows (International Version)";USIR10211291;"2012-05-03 00:43";;255s;https://open.spotify.com/track/5VVuxxuQIJD0pjjFls1DKL
"My God Is The Sun";"Queens of the Stone Age";"...Like Clockwork";USMTD1303755;"2013-06-12 18:01";friend3001;235s;https://open.spotify.com/track/1Pc3gTtQG4Cq1x81NcXtCN
"I Sat By The Ocean";"Queens of the Stone Age";"...Like Clockwork";USMTD1303752;"2013-09-11 01:23";friend3001;236s;https://open.spotify.com/track/7oXRMDUzBPekkLRTJhSGvC
"The Way You Used To Do";"Queens of the Stone Age";"The Way You Used To Do";USMTD1709778;"2017-06-26 02:48";friend3001;274s;https://open.spotify.com/track/7dBMQbBKG6n9HkVXkUKnhQ
Creep;Radiohead;"Pablo Honey (Collector's Edition)";GBAYE9200070;"2013-08-04 22:10";friend3001;236s;https://open.spotify.com/track/3HfB5hBU0dmBt8T0iCmH42
"Karma Police";Radiohead;"The Best Of";GBAYE9701368;"2014-04-20 15:47";friend3001;262s;https://open.spotify.com/track/0hCW6LbmFCYwM1uGmnjjNe
"Burn the Witch";Radiohead;"Burn the Witch";GBBKS1600071;"2016-06-06 23:55";friend3001;221s;https://open.spotify.com/track/3dAxzv7hkxipbuWJaOMzAl
Human;"Rag'n'Bone Man";Human;GBARL1600665;"2017-01-24 15:10";friend3001;199s;https://open.spotify.com/track/3erAiWBiKsbVG39cqCrsI0
"Killing In The Name";"Rage Against The Machine";"Rage Against The Machine";USSM19200317;;;314s;https://open.spotify.com/track/0N4NO2BmOIBWrCQ9r8Ei8m
"People Of The Sun";"Rage Against The Machine";"Evil Empire";USSM19502587;"2010-09-11 18:02";friend3001;150s;https://open.spotify.com/track/3xYLYhqKjtIENXZM6xZ2mH
"Bulls on Parade";"Rage Against The Machine";"Rage Against The Machine/Evil Empire";USSM19502563;"2010-11-25 21:05";;230s;https://open.spotify.com/track/1mjQfuj2qBcRXQZSoHUqUs
"Bullet In The Head";"Rage Against The Machine";"Rage Against The Machine";USSM19200663;"2010-11-25 21:06";friend3001;307s;https://open.spotify.com/track/0qUm0oSLTYXkv3A3GC2HIN
"Renegades Of Funk";"Rage Against The Machine";Renegades;USSM10017103;"2012-05-03 00:46";;274s;https://open.spotify.com/track/3P3AaPm6kJTiaXOU3n0kqy
"Fever Pitch";"Rainbow Kitten Surprise";"Fever Pitch";USAT21705434;"2018-05-17 01:26";friend3001;164s;https://open.spotify.com/track/0CczqIwQrFvuiR0Q6g6IYP
"Blitzkrieg Bop - 2001 Remastered Version";Ramones;"Ramones (Expanded)";USWB10900840;"2013-03-13 17:46";friend3001;133s;https://open.spotify.com/track/33iQW2OneB0oNh2NfrAzqW
"I Wanna Be Sedated - 2002 Remaster";Ramones;"Road to Ruin (Expanded 2005 Remaster)";USWB10201817;"2016-05-08 19:55";friend3001;149s;https://open.spotify.com/track/6vvmYYUvGXtZLU8msxKvzF
"Time Bomb";Rancid;"...And Out Come The Wolves";USEP40322104;"2012-05-03 16:35";;144s;https://open.spotify.com/track/5kxxhOkxd7j57e7oL121gI
"Under The Bridge";"Red Hot Chili Peppers";"Greatest Hits";USWB19901576;"2012-04-13 18:10";;266s;https://open.spotify.com/track/06zh28PcYIFvNOAz5Wq2Xb
"Give It Away";"Red Hot Chili Peppers";"Greatest Hits";USWB19901574;"2012-04-13 18:10";;284s;https://open.spotify.com/track/0U1ZWJhdnJi6q8B28jx3Wt
Californication;"Red Hot Chili Peppers";"Greatest Hits";USWB19900690;"2012-04-13 18:10";;330s;https://open.spotify.com/track/1hWQbuoYE5aCKliUmJ2X2N
"Scar Tissue";"Red Hot Chili Peppers";"Greatest Hits";USWB19900674;"2012-04-13 18:10";;216s;https://open.spotify.com/track/7j38YAnhGZgrCQk20u7TSo
Otherside;"Red Hot Chili Peppers";"Greatest Hits";USWB19900693;"2012-04-13 18:10";;255s;https://open.spotify.com/track/4hrivMXT7vPMUT5IcyxdiD
"Suck My Kiss";"Red Hot Chili Peppers";"Greatest Hits";USWB19901570;"2012-04-13 18:10";;215s;https://open.spotify.com/track/2ty5WWGhECkoCSQ8zl0hfu
"Dani California";"Red Hot Chili Peppers";"Stadium Arcadium";USWB10600700;"2012-05-03 00:41";;282s;https://open.spotify.com/track/1OFfN6ZiJdDAnSycMIpLwt
"The Adventures Of Rain Dance Maggie";"Red Hot Chili Peppers";"I'm With You";USWB11101940;"2012-05-03 00:46";;282s;https://open.spotify.com/track/3p7hKG5voXWeSlpszlxTUF
"Can't Stop";"Red Hot Chili Peppers";"By The Way";USWB10201694;"2012-05-03 16:38";;269s;https://open.spotify.com/track/5Ai5b7rU7tTI5OqVbEUPEq
"Tell Me Baby";"Red Hot Chili Peppers";"Stadium Arcadium";USWB10601605;"2012-08-07 18:50";;248s;https://open.spotify.com/track/03qoFZom1iAWT5VdWFRYF6
"Soul To Squeeze";"Red Hot Chili Peppers";"Greatest Hits";USWB10102659;"2012-08-28 19:52";;290s;https://open.spotify.com/track/3ULQBJmVqdKQ6u0ah13Cl5
"Parallel Universe";"Red Hot Chili Peppers";"Greatest Hits";USWB19900688;"2013-08-04 22:13";friend3001;269s;https://open.spotify.com/track/6fut8mo6sof0srjhQwAy9x
"Snow (Hey Oh)";"Red Hot Chili Peppers";"Snow (Hey Oh)";USWB10601591;"2014-04-01 19:00";friend3001;335s;https://open.spotify.com/track/6fgbQt13JlpN59PytgTMsA
"Snow (Hey Oh)";"Red Hot Chili Peppers";"Snow (Hey Oh)";USWB10601591;"2014-11-16 20:07";friend3001;335s;https://open.spotify.com/track/6fgbQt13JlpN59PytgTMsA
"Dark Necessities";"Red Hot Chili Peppers";"Dark Necessities";USWB11600478;"2016-05-08 19:57";friend3001;302s;https://open.spotify.com/track/1cjiLJacTKtJbdCtMk1XeV
10/10;"Rex Orange County";10/10;USRC11902239;"2019-10-15 15:31";friend3001;146s;https://open.spotify.com/track/0tByDZgQzoNfFFmpgleB0s
"Loving Is Easy";"Rex Orange County, Benny Sings";"Loving Is Easy";GBKPL1789493;"2018-06-03 19:31";friend3001;156s;https://open.spotify.com/track/5EYi2rH4LYs6M21ZLOyQTx
Savior;"Rise Against";"Appeal To Reason (International Version)";USUM70832584;;;242s;https://open.spotify.com/track/1HRThJebs60Dk6jAhpkwsm
"The Good Left Undone";"Rise Against";"The Sufferer & The Witness";USUM70603977;;;181s;https://open.spotify.com/track/77AprLj5xJx5noOQGq8Kky
"Ready To Fall";"Rise Against";"The Sufferer & The Witness";USUM70603572;"2010-05-14 20:15";;228s;https://open.spotify.com/track/1uenSbJRaGr0nJshMCStDn
"Prayer Of The Refugee";"Rise Against";"The Sufferer & The Witness";USUM70603971;"2010-06-11 18:24";;199s;https://open.spotify.com/track/2QLkpt5U6Uas3tgSr7RcPD
Satellite;"Rise Against";Endgame;USUM71101043;"2012-05-03 00:38";;239s;https://open.spotify.com/track/1UMfD9AXeunpbd2TKEtuY9
"Help Is On The Way";"Rise Against";Endgame;USUM71100543;"2012-05-20 22:15";;237s;https://open.spotify.com/track/3B1LOh1dvMN39Vt4rGW6AL
"Wait For Me";"Rise Against";Endgame;USUM71101046;"2012-07-25 16:00";;220s;https://open.spotify.com/track/0Tht9NMDTI1EoPnjmceKnq
"I Don’t Want To Be Here Anymore";"Rise Against";"I Don't Want To Be Here Anymore";USUM71406478;"2014-06-27 21:51";friend3001;240s;https://open.spotify.com/track/08ANZ1XXxK7ymnuL5PtS04
"Tragedy + Time";"Rise Against";"The Black Market";USUM71406479;"2014-11-16 20:04";friend3001;257s;https://open.spotify.com/track/4ExLmQ4fkm68CapBscxkYK
"The Violence";"Rise Against";"The Violence";USUM71703493;"2017-04-28 20:03";friend3001;229s;https://open.spotify.com/track/4rdRG6wq1Z8qCeiAdnYC13
"House On Fire";"Rise Against";Wolves;USUM71703495;"2018-03-25 18:40";friend3001;195s;https://open.spotify.com/track/47JyTMespI5pLGeAkrL0dz
"Long Way Down";"Robert DeLong";"Long Way Down";USYAH1400066;"2015-04-18 17:47";friend3001;234s;https://open.spotify.com/track/0apGZhyhdA6uZkNt49MRNp
"Don't Wait Up";"Robert DeLong";"Don't Wait Up";USYAH1500081;"2015-07-20 15:14";friend3001;235s;https://open.spotify.com/track/2aHpv2rkPznUQqUAvvdojx
Overwhelmed;"Royal & the Serpent";Overwhelmed;USAT22002973;"2020-11-16 12:15";friend3001;159s;https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y
"Figure It Out";"Royal Blood";"Royal Blood";GBAHT1400222;"2014-10-06 17:54";friend3001;184s;https://open.spotify.com/track/3MjrueDQKVr6xDDseZwhEd
"I Only Lie When I Love You";"Royal Blood";"How Did We Get So Dark?";GBAHT1700099;"2017-11-26 21:00";friend3001;170s;https://open.spotify.com/track/1LbwMX3159t6QxG3u7DRWe
"Trouble’s Coming";"Royal Blood";"Trouble’s Coming";GBAHT2000193;"2020-11-16 12:11";friend3001;228s;https://open.spotify.com/track/5eR6OS3joTAHJToyzehKfu
"Run or Hide";"Run River North";"Drinking from a Salt Pond";CAN111500417;"2016-03-14 12:19";friend3001;216s;https://open.spotify.com/track/5fdOKxIl1ukpNP6ppMngmi
"Treat You Better";"RÜFÜS DU SOL";SOLACE;USRE11800615;"2019-02-05 16:32";friend3001;274s;https://open.spotify.com/track/3B8Tx2eKzZ1u6bPnozOL1h
"My Type";"Saint Motel";"My Type";GBAYE1400856;"2015-04-18 17:43";friend3001;206s;https://open.spotify.com/track/2DFi8rwHcVkTTgu7PULhtI
Trampoline;SHAED;MELT;QZ47A1800201;"2019-04-29 20:51";friend3001;184s;https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk
"No Other Way";SHAED;"No Other Way";QZ47A2000402;"2020-11-16 12:10";friend3001;148s;https://open.spotify.com/track/2NLCLJstWwUxjEc0sgVPtv
"Tear You Apart";"She Wants Revenge";"She Wants Revenge";USUM70503877;"2015-12-11 22:31";friend3001;285s;https://open.spotify.com/track/5uahjiKiYXxGlF4GdnKPNv
Geronimo;Sheppard;Geronimo;AUIYA1400002;"2014-12-19 15:11";friend3001;218s;https://open.spotify.com/track/2Pavqy0vPxGilGe0IIetdP
"Panic Switch";"Silversun Pickups";Swoon;US3R20900106;;;342s;https://open.spotify.com/track/55RgkQsaSkcScDaBm5m7D2
"The Royal We";"Silversun Pickups";Swoon;US3R20900103;"2010-06-04 22:17";;287s;https://open.spotify.com/track/7BBh3Q5PCLdjePFeqpyyfX
"Lazy Eye";"Silversun Pickups";Carnavas;US3R20600207;"2012-05-20 22:26";;354s;https://open.spotify.com/track/6axAacuCsPeAStu4a2XZA0
"Bloody Mary [Nerve Endings]";"Silversun Pickups";"Neck Of The Woods";US3R21208314;"2012-07-25 16:02";;309s;https://open.spotify.com/track/21vrcfXe2xl5IKiwYyglus
"The Pit";"Silversun Pickups";"Neck Of The Woods";US3R21208319;"2013-04-07 17:44";friend3001;280s;https://open.spotify.com/track/2vtzDIyxYnRcgPbl7vSvAU
Cannibal;"Silversun Pickups";"Cannibal - Single";US3R21309811;"2014-02-12 18:55";friend3001;224s;https://open.spotify.com/track/3mNHFC0fFqbTJKb2gxXE10
Nightlight;"Silversun Pickups";"Better Nature";QM3UF1500005;"2015-11-12 21:27";friend3001;292s;https://open.spotify.com/track/3XLboRnBXwq30E2vbf3IrO
"It Doesn't Matter Why";"Silversun Pickups";"It Doesn't Matter Why";QM3UF1900002;"2019-04-29 20:45";friend3001;248s;https://open.spotify.com/track/3sImamoARY6k01eFybNQWy
Gold;"Sir Sly";Gold;USUM71305811;"2014-02-12 19:00";friend3001;231s;https://open.spotify.com/track/4rRuoCtzaU9EV5FDwB96gP
High;"Sir Sly";"Don't You Worry, Honey";USUM71701126;"2017-08-07 01:33";friend3001;232s;https://open.spotify.com/track/4dkkMXvQE7KLRuyep8rZ48
"Sale of the Century";Sleeper;"Greatest Hits";GBARL9600057;;;270s;https://open.spotify.com/track/07QmW34kd4JapfU4timJ95
Crush;"Sleigh Bells";"Reign of Terror";USQE91200032;"2012-03-27 19:55";;200s;https://open.spotify.com/track/3vBCYTfc1r2aeZAwJ87j8c
2am;"Slightly Stoopid";Chronchitis;USME30700634;"2012-05-12 18:01";;300s;https://open.spotify.com/track/0AgknzkjpcNPPqXxt3hVxd
"The Prophet";"Slightly Stoopid";"Meanwhile...Back at the Lab";USME31500131;"2015-07-20 15:13";friend3001;195s;https://open.spotify.com/track/4wavvLf7CTGjyYL33GQ04T
"Walkin' On The Sun";"Smash Mouth";"Smash Mouth (International Version)";USIR19701434;;;206s;https://open.spotify.com/track/1m2EwoCsZlX5JauNr9O4zk
"Forgive Me Friend";"Smith & Thell, Swedish Jam Factory";"Telephone Wires";SEVJH1801401;"2019-04-29 20:49";friend3001;217s;https://open.spotify.com/track/5jnZUl6PwWB0Maze4kDJfC
"Reach For The Sky";"Social Distortion";"Greatest Hits";USTB30400166;"2010-06-14 19:58";;214s;https://open.spotify.com/track/5pCo4QwPgVz1VfFgScFF63
"Machine Gun Blues";"Social Distortion";"Hard Times And Nursery Rhymes (Deluxe Edition)";USEP41019004;"2011-02-14 13:36";;213s;https://open.spotify.com/track/4qU09N0FmLpbVb03BgsLhg
"Story of My Life";"Social Distortion";"Original Album Classics";USSM10022478;"2012-03-30 21:25";;346s;https://open.spotify.com/track/6XmBGuSOnDyCXxkJNbmCfS
"Ball and Chain";"Social Distortion";"Original Album Classics";USSM10022481;"2012-03-30 21:25";;343s;https://open.spotify.com/track/6RmwHChMRuOtsJHMFrlViX
"Bad Luck";"Social Distortion";"Original Album Classics";USSM19100623;"2012-03-30 21:25";;265s;https://open.spotify.com/track/4OSYrIyZPYVeq1Sneftw8Y
"Far Behind";"Social Distortion";"Greatest Hits";USTC90977763;"2012-03-30 21:26";;244s;https://open.spotify.com/track/4it85REhrmO0w92HA2btUX
"Best Friend (feat. NERVO, The Knocks & ALISA UENO)";"Sofi Tukker, NERVO, The Knocks, ALISA UENO";"Best Friend (feat. NERVO, The Knocks & ALISA UENO)";QM37X1700011;"2018-01-19 21:59";friend3001;185s;https://open.spotify.com/track/1Cicn7ce1xoVlq8gthE2eX
"Live to Rise";Soundgarden;"Avengers Assemble: Music from and Inspired By the Motion Picture";QMQAV1200001;"2012-05-28 18:04";;281s;https://open.spotify.com/track/2ntoNHeWpptMBx9Sbj4Vd2
"Black Hole Sun";Soundgarden;"Indie Anthems";USAM19400007;"2012-07-10 18:36";;319s;https://open.spotify.com/track/4RNLti9PXDRgvD8dXrqVaX
Plowed;Sponge;"Rotting Pinata";USSM19400412;"2011-02-14 13:37";;197s;https://open.spotify.com/track/3vaONhSGEscyYeYoGpMLW4
"Got Nuffin'";Spoon;"Got Nuffin'";USMRG0934501;"2010-05-14 17:50";;233s;https://open.spotify.com/track/1ssEyW1n4VOh8rkFxzv59F
"Los Ageless";"St. Vincent";MASSEDUCTION;USC4R1702208;"2018-03-02 18:41";friend3001;281s;https://open.spotify.com/track/7jjxO506HQNiBY3dwc82Nf
"It's Been Awhile";Staind;"Break the Cycle";USEE10100288;"2010-05-25 19:55";;265s;https://open.spotify.com/track/1BExV8JprNJLvLeDE9qdEW
Plush;"Stone Temple Pilots";"Thank You";USAT29200016;;;310s;https://open.spotify.com/track/2TAQ9YGehOKWDqDak5DuXc
Creep;"Stone Temple Pilots";"Thank You";USAT29200014;;;333s;https://open.spotify.com/track/16x4zrgor3ewwEbPgSrTAB
"Interstate Love Song";"Stone Temple Pilots";"Thank You";USAT20181162;"2010-05-14 20:14";;194s;https://open.spotify.com/track/600s08VdbjiyAjDGDjYSFI
"Big Empty";"Stone Temple Pilots";"The Crow Original Motion Picture Soundtrack";USAT20180656;"2012-05-26 18:28";;294s;https://open.spotify.com/track/6KMcSyOugm81pXeJqceBqc
Cradles;"Sub Urban";Cradles;GB2LD1800949;"2020-01-31 12:36";friend3001;210s;https://open.spotify.com/track/18A7ha5BitZjmdHTCwXFbU
"What I Got";Sublime;Sublime;USGA19649251;"2010-05-14 17:46";;171s;https://open.spotify.com/track/5nkYHBWXu7KCgcdwP6jcB1
"Smoke Two Joints";Sublime;"40oz To Freedom (Explicit Version)";USGA19244446;"2010-05-25 23:20";;173s;https://open.spotify.com/track/3nVbGNRkLbCUtPpXkmTcCs
Santeria;Sublime;Sublime;USGA19649253;"2010-06-06 00:01";;183s;https://open.spotify.com/track/2Z2vOukzwOgqR4dkymRSWd
"April 29, 1992 (Miami)";Sublime;Sublime;USGA19648331;"2011-02-14 13:36";;233s;https://open.spotify.com/track/6TiUowwluPjwIusdZthgYv
"Date Rape - Edit Version";Sublime;Gold;USMC19647699;"2011-11-13 11:26";;217s;https://open.spotify.com/track/6CCs0i9TZ4Xyns4STB2N98
"Caress Me Down";Sublime;"Sublime (Deluxe Edition)";USGA19649256;"2012-05-03 00:45";;212s;https://open.spotify.com/track/2zO0Az7Wns1qX8gdUg6glM
"Wrong Way";Sublime;Sublime;USGA19649249;"2013-04-07 17:43";friend3001;136s;https://open.spotify.com/track/5cPfmNMC3AENizySC5oPu2
Badfish;Sublime;Gold;USGA19244450;"2013-08-04 22:17";friend3001;184s;https://open.spotify.com/track/2icFniOYRR5d0W7E9gYHiq
"Doin' Time";Sublime;"20th Century Masters: The Millennium Collection: Best Of Sublime (Edited Version)";USMC19649579;"2014-07-31 17:52";friend3001;252s;https://open.spotify.com/track/2ek549l8nkFTxcCJChwo1i
"Take It or Leave It";"Sublime With Rome";"Yours Truly (Deluxe Edition)";USAT21101304;"2012-03-27 19:58";;233s;https://open.spotify.com/track/0qdnPX9umHlQBQuv2sYZlo
"Wherever You Go";"Sublime With Rome";"Wherever You Go";USVR91534602;"2015-06-15 23:06";friend3001;212s;https://open.spotify.com/track/78mID8jCPCNrN5FuNXeuEr
"The Sound (John M. Perkins' Blues)";Switchfoot;"Hello Hurricane";USAT20903069;"2010-09-11 17:59";;227s;https://open.spotify.com/track/1M3mi59uvJjnMt19dqm6Lz
"Chop Suey!";"System Of A Down";Toxicity;USSM10107256;"2011-02-14 13:39";;210s;https://open.spotify.com/track/5V3mdRI2yQxbSsJGDPc5lD
Aerials;"System Of A Down";Toxicity;USSM10107264;"2012-05-20 22:15";;236s;https://open.spotify.com/track/1twBt7aZiy7HWPG025QGuP
Hypnotize;"System Of A Down";Hypnotize;USSM10505330;"2014-12-19 15:15";friend3001;189s;https://open.spotify.com/track/6oO7WMjD6kEvCITLbVj0mu
Elephant;"Tame Impala";Lonerism;AUUM71200495;"2013-07-08 17:36";friend3001;211s;https://open.spotify.com/track/5F3n5PQX3Is5xhFh1UM1BQ
"Lost In Yesterday";"Tame Impala";"The Slow Rush";AUUM71900932;"2020-03-13 13:48";friend3001;250s;https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB
"Circle, Square, Triangle";"Test Icicles";"Circle, Square, Triangle";GBCEL0500864;;;189s;https://open.spotify.com/track/6uggGmud6pgimGcWWaYzTj
Chocolate;"The 1975";"The 1975";GBK3W1000164;"2014-04-30 21:26";friend3001;225s;https://open.spotify.com/track/4WiiRw2PHMNQE0ad6y6GdD
"Love Me";"The 1975";"Love Me";GBK3W1500404;"2015-11-12 21:25";friend3001;223s;https://open.spotify.com/track/3LKRwbcHRS0yCzjMLMV0KB
"The Sound";"The 1975";"I like it when you sleep, for you are so beautiful yet so unaware of it";GBK3W1500429;"2016-05-01 18:39";friend3001;249s;https://open.spotify.com/track/7h6lpVuSGPW6RNjDXKpYDh
"Somebody Else";"The 1975";"I like it when you sleep, for you are so beautiful yet so unaware of it";GBK3W1500426;"2016-07-02 01:07";friend3001;348s;https://open.spotify.com/track/4m0q0xQ2BNl9SCAGKyfiGZ
"Give Yourself A Try";"The 1975";"Give Yourself A Try";GBK3W1800737;"2018-07-27 20:53";friend3001;198s;https://open.spotify.com/track/619pVMIK3WvX529JIkQTY3
"Love It If We Made It";"The 1975";"A Brief Inquiry Into Online Relationships";GBK3W1800771;"2019-02-05 16:32";friend3001;253s;https://open.spotify.com/track/6WmIyn2fx1PKQ0XDpYj4VR
"It's Not Living (If It's Not With You)";"The 1975";"A Brief Inquiry Into Online Relationships";GBK3W1800838;"2019-04-29 20:53";friend3001;248s;https://open.spotify.com/track/3TgMcrV32NUKjEG2ujn9eh
"Move Along";"The All-American Rejects";"Move Along";USDW10500125;"2015-12-11 22:31";friend3001;239s;https://open.spotify.com/track/4mygCMA74xSGIqRLdfSzAb
"The Boys of Summer";"The Ataris";"So Long, Astoria";USSM10214990;"2012-03-31 17:24";;258s;https://open.spotify.com/track/5BmagRD7Thki6O1zZwbxBy
"Tighten Up";"The Black Keys";Brothers;USNO11000078;"2011-02-14 13:37";;211s;https://open.spotify.com/track/77mfXkPssv7dSgl8oZOsoZ
"Howlin’ For You";"The Black Keys";Brothers;USNO11000079;"2012-03-27 19:53";;192s;https://open.spotify.com/track/4YEjTfbxA2gqnIRwLyvsIX
"Lonely Boy";"The Black Keys";"Lonely Boy";USNO11100273;"2012-05-28 18:08";;194s;https://open.spotify.com/track/3dOAXUx7I1qnzWzxdnsyB8
"Little Black Submarines - Radio Edit [radio edit]";"The Black Keys";"Little Black Submarines";USNO11200224;"2013-01-12 17:38";friend3001;205s;https://open.spotify.com/track/17609ifVvJ7Npd8IqVnRFc
"Howlin' For You - Live";"The Black Keys";"The Akron Sessions";GBUM71028284;"2013-10-11 17:49";friend3001;236s;https://open.spotify.com/track/5oGvL6hJ70uNr3bMVA0iD6
